timestamp,armW,memW,g3dW,kfcW,dumb
1462358537,0.140896,0.090150,0.001812,0.044067,
1462358538,0.007288,0.088948,0.001812,0.010395,
1462358538,0.007288,0.088948,0.001812,0.011340,
1462358538,0.007288,0.096160,0.001810,0.014175,
1462358538,0.260300,0.094958,0.001812,0.096363,
1462358539,0.282800,0.088948,0.001812,0.016282,
1462358539,0.007288,0.088948,0.001810,0.015120,
1462358539,0.007288,0.086544,0.001810,0.014175,
1462358540,0.007288,0.088948,0.001810,0.014175,
1462358540,0.007288,0.088948,0.001812,0.014175,
1462358540,0.007288,0.092554,0.001812,0.043200,
1462358540,0.007288,0.098564,0.001810,0.077616,
1462358541,0.007288,0.090150,0.001812,0.016354,
1462358541,0.007288,0.088948,0.001812,0.012285,
1462358541,0.007288,0.087746,0.001812,0.013230,
1462358542,0.007288,0.090150,0.001812,0.015120,
1462358542,0.007288,0.087746,0.001812,0.016065,
1462358542,0.007288,0.114190,0.001810,0.105872,
1462358543,0.007288,0.093756,0.001812,0.049192,
1462358543,0.007288,0.087746,0.001810,0.014175,
1462358543,0.007288,0.088948,0.001810,0.009450,
1462358543,0.007288,0.090150,0.001810,0.021735,
1462358544,0.161336,0.098564,0.001812,0.103922,
1462358544,0.259424,0.090150,0.001810,0.015418,
1462358544,0.007288,0.087746,0.001812,0.015120,
1462358545,0.007288,0.088948,0.001812,0.014175,
1462358545,0.007288,0.088948,0.001810,0.012285,
1462358545,0.007288,0.088948,0.001810,0.013230,
1462358545,0.007288,0.099766,0.001812,0.063680,
1462358546,0.007288,0.092554,0.001812,0.065550,
1462358546,0.007288,0.088948,0.001810,0.013244,
1462358546,0.007288,0.088948,0.001810,0.015120,
1462358547,0.007288,0.088948,0.001810,0.014175,
1462358547,0.007288,0.090150,0.001812,0.014175,
1462358547,0.007288,0.097362,0.001810,0.014175,
1462358548,0.007288,0.109382,0.001812,0.169092,
1462358548,0.007288,0.087746,0.001812,0.023736,
1462358548,0.007288,0.090150,0.001812,0.013230,
1462358548,0.007288,0.088948,0.001810,0.009450,
1462358549,0.007288,0.096160,0.001810,0.027405,
1462358549,0.399098,0.092554,0.001810,0.091168,
1462358549,0.105948,0.090150,0.001810,0.014313,
1462358550,0.007288,0.088948,0.001810,0.013230,
1462358550,0.007288,0.088948,0.001810,0.014175,
1462358550,0.007288,0.090150,0.001812,0.014175,
1462358550,0.007288,0.096160,0.001812,0.013230,
1462358551,0.007288,0.096160,0.001812,0.102220,
1462358551,0.099008,0.088948,0.001812,0.017370,
1462358551,0.007288,0.088948,0.001812,0.011340,
1462358552,0.007288,0.088948,0.001810,0.014175,
1462358552,0.007288,0.090150,0.001812,0.015120,
1462358552,0.007288,0.090150,0.001812,0.014175,
1462358552,0.007288,0.091352,0.001812,0.017955,
1462358553,0.007288,0.116594,0.001810,0.154922,
1462358553,0.007288,0.090150,0.001810,0.021040,
1462358553,0.007288,0.088948,0.001810,0.012285,
1462358554,0.007288,0.090150,0.001810,0.009450,
1462358554,0.007288,0.091352,0.001812,0.033075,
1462358554,0.340816,0.102170,0.001812,0.094224,
1462358555,0.109480,0.088948,0.001810,0.013464,
1462358555,0.007288,0.088948,0.001812,0.013230,
1462358555,0.007288,0.090150,0.001812,0.012285,
1462358555,0.007288,0.088948,0.001810,0.014175,
1462358556,0.007288,0.087746,0.001810,0.013230,
1462358556,0.007288,0.098564,0.001810,0.104940,
1462358556,0.007288,0.088948,0.001812,0.021740,
1462358557,0.007288,0.087746,0.001810,0.010395,
1462358557,0.007288,0.088948,0.001810,0.013230,
1462358557,0.007288,0.088948,0.001810,0.014175,
1462358557,0.007288,0.088948,0.001810,0.012285,
1462358558,0.007288,0.103372,0.001812,0.025515,
1462358558,0.007288,0.104574,0.001812,0.151190,
1462358558,0.007288,0.090150,0.001812,0.017334,
1462358559,0.007288,0.088948,0.001810,0.012285,
1462358559,0.007288,0.088948,0.001810,0.010395,
1462358559,0.007288,0.099766,0.001812,0.054378,
1462358560,0.405783,0.092554,0.001812,0.056626,
1462358560,0.079044,0.088948,0.001812,0.012396,
1462358560,0.007288,0.088948,0.001812,0.014175,
1462358560,0.007288,0.087746,0.001812,0.012285,
1462358561,0.007288,0.088948,0.001812,0.013230,
1462358561,0.007288,0.094958,0.001812,0.012285,
1462358561,0.022032,0.093756,0.001812,0.101193,
1462358562,0.108790,0.088948,0.002715,0.018479,
1462358562,0.007288,0.088948,0.001812,0.008505,
1462358562,0.007288,0.090150,0.002718,0.013230,
1462358562,0.007288,0.088948,0.001812,0.014175,
1462358563,0.007288,0.088948,0.001810,0.014175,
1462358563,0.007288,0.115392,0.001812,0.052965,
1462358563,0.007288,0.090150,0.001810,0.182780,
1462358564,0.007288,0.090150,0.001812,0.016677,
1462358564,0.007288,0.090150,0.001812,0.014175,
1462358564,0.007288,0.090150,0.001810,0.011340,
1462358564,0.007288,0.093756,0.001810,0.051064,
1462358565,0.314916,0.099766,0.001810,0.071456,
1462358565,0.078120,0.088948,0.002715,0.012624,
1462358565,0.007288,0.090150,0.001812,0.013230,
1462358566,0.007288,0.091352,0.001812,0.014175,
1462358566,0.007288,0.090150,0.001810,0.014175,
1462358566,0.007288,0.090150,0.001812,0.017955,
1462358567,0.007288,0.099766,0.001810,0.110446,
1462358567,0.007288,0.090150,0.001810,0.019323,
1462358567,0.007288,0.090150,0.001810,0.008505,
1462358567,0.007288,0.090150,0.001810,0.013230,
1462358568,0.007288,0.091352,0.001812,0.013230,
1462358568,0.007288,0.088948,0.001810,0.013230,
1462358568,0.007288,0.109382,0.001812,0.064328,
1462358569,0.337605,0.121402,0.001810,0.164820,
1462358569,0.464600,0.117796,0.066970,0.061325,
1462358569,0.368640,0.104574,0.041630,0.070167,
1462358569,0.274995,0.128614,0.068780,0.092745,
1462358570,0.472390,0.120200,0.055986,0.056626,
1462358570,0.762784,0.145442,0.092106,0.017220,
1462358570,0.356451,0.121402,0.074046,0.017790,
1462358571,0.025508,0.091352,0.042535,0.019100,
1462358571,0.008199,0.090150,0.010860,0.014175,
1462358571,0.007288,0.102170,0.002715,0.094256,
1462358571,1.084514,0.156260,0.094120,0.017192,
1462358572,1.284738,0.133422,0.112220,0.015990,
1462358572,0.767004,0.144240,0.106790,0.017192,
1462358572,1.175868,0.137028,0.107695,0.017220,
1462358573,0.782496,0.125008,0.079464,0.017220,
1462358573,0.631332,0.141836,0.060635,0.017220,
1462358573,0.915250,0.109382,0.114935,0.056626,
1462358573,0.051870,0.103372,0.026245,0.048884,
1462358574,0.008199,0.108180,0.012670,0.176472,
1462358574,0.776970,0.104574,0.002718,0.017220,
1462358574,0.460248,0.099766,0.002715,0.017220,
1462358575,0.383661,0.127412,0.052490,0.021078,
1462358575,0.035529,0.132220,0.072240,0.164428,
1462358575,1.239976,0.110584,0.002715,0.017220,
1462358575,0.686163,0.094958,0.002715,0.016870,
1462358576,0.026419,0.094958,0.002718,0.137216,
1462358576,0.665796,0.116594,0.014480,0.033210,
1462358576,0.591075,0.105776,0.038915,0.017220,
1462358577,0.197036,0.128614,0.114030,0.034089,
1462358577,0.008199,0.100968,0.019910,0.009450,
1462358577,0.008199,0.091352,0.002718,0.016065,
1462358577,0.008199,0.092554,0.002718,0.095976,
1462358578,0.574070,0.129816,0.002718,0.052890,
1462358578,0.771375,0.131018,0.093215,0.017192,
1462358578,0.116967,0.115392,0.022625,0.123660,
1462358579,0.581506,0.122604,0.086880,0.017220,
1462358579,0.792792,0.144240,0.098645,0.017192,
1462358579,0.912560,0.126210,0.066822,0.017220,
1462358579,0.807399,0.131018,0.085975,0.017192,
1462358580,0.583905,0.109382,0.080545,0.017220,
1462358580,0.458000,0.106978,0.002718,0.017220,
1462358580,1.484742,0.112988,0.002718,0.017192,
1462358581,0.820928,0.105776,0.002715,0.017220,
1462358581,0.205160,0.122604,0.075115,0.070290,
1462358581,0.311234,0.139432,0.071495,0.133164,
1462358581,0.732750,0.103372,0.015385,0.017220,
1462358582,0.090090,0.102170,0.002715,0.093052,
1462358582,0.681326,0.115392,0.007240,0.067705,
1462358582,0.920304,0.111786,0.020815,0.017220,
1462358583,0.388824,0.122604,0.123080,0.032430,
1462358583,0.008199,0.090150,0.032580,0.018900,
1462358583,0.008199,0.090150,0.002718,0.014175,
1462358583,0.008199,0.112988,0.002718,0.067000,
1462358584,0.389136,0.118998,0.002718,0.084939,
1462358584,1.004986,0.147846,0.069685,0.017220,
1462358584,0.968175,0.123806,0.095930,0.017220,
1462358585,0.122747,0.110584,0.019910,0.110016,
1462358585,0.509600,0.137028,0.070590,0.017220,
1462358585,0.870435,0.123806,0.066970,0.017220,
1462358585,0.779247,0.132220,0.079640,0.017220,
1462358586,0.566352,0.099766,0.092310,0.055695,
1462358586,0.008199,0.109382,0.002718,0.146965,
1462358586,1.168557,0.117796,0.002718,0.017220,
1462358587,1.256280,0.114190,0.002718,0.017220,
1462358587,1.038534,0.122604,0.045250,0.017220,
1462358587,0.587424,0.134624,0.075852,0.017192,
1462358587,1.547294,0.100968,0.038915,0.017220,
1462358588,0.652948,0.093756,0.002718,0.017220,
1462358588,0.230451,0.093756,0.002718,0.049275,
1462358588,0.008199,0.110584,0.002715,0.163603,
1462358589,0.704267,0.109382,0.020815,0.017220,
1462358589,0.215460,0.125008,0.099550,0.026442,
1462358589,0.008199,0.092554,0.008154,0.014175,
1462358589,0.008199,0.090150,0.002718,0.036784,
1462358590,0.302061,0.117796,0.002718,0.091168,
1462358590,0.963900,0.123806,0.052490,0.017220,
1462358590,1.528154,0.152654,0.117650,0.017220,
1462358591,0.300498,0.115392,0.016290,0.083776,
1462358591,0.944849,0.125008,0.092310,0.017220,
1462358591,0.854688,0.141836,0.094120,0.017192,
1462358591,0.793152,0.133422,0.060635,0.017220,
1462358592,0.950561,0.127412,0.086880,0.018450,
1462358592,0.472264,0.125008,0.073305,0.069974,
1462358592,0.694200,0.104574,0.009050,0.017220,
1462358593,0.595588,0.110584,0.002718,0.017220,
1462358593,0.438240,0.104574,0.038915,0.025326,
1462358593,0.070070,0.140634,0.076755,0.195228,
1462358593,0.569350,0.114190,0.046155,0.017220,
1462358594,0.537186,0.105776,0.002718,0.017220,
1462358594,0.448040,0.094958,0.002718,0.017024,
1462358594,0.028241,0.108180,0.002715,0.133614,
1462358595,1.152096,0.109382,0.021720,0.017220,
1462358595,1.072396,0.118998,0.045250,0.017220,
1462358595,0.008487,0.112988,0.109505,0.027200,
1462358596,0.132275,0.094958,0.002718,0.025515,
1462358596,1.080548,0.120200,0.002715,0.093632,
1462358596,1.042492,0.138230,0.035295,0.017192,
1462358596,0.464630,0.135826,0.113125,0.017192,
1462358597,0.291368,0.114190,0.030770,0.081082,
1462358597,0.859760,0.121402,0.064255,0.059088,
1462358597,1.887981,0.161068,0.112220,0.017192,
1462358598,0.917316,0.138230,0.074949,0.017192,
1462358598,1.053052,0.129816,0.074210,0.017220,
1462358598,0.102032,0.114190,0.116745,0.029025,
1462358598,0.310200,0.114190,0.026245,0.118144,
1462358599,0.659694,0.114190,0.029865,0.097328,
1462358599,1.002456,0.109382,0.002718,0.017220,
1462358599,0.502164,0.140634,0.076925,0.173600,
1462358599,0.772542,0.110584,0.054300,0.038130,
1462358600,0.466431,0.110584,0.002718,0.017220,
1462358600,0.040084,0.104574,0.002718,0.021964,
1462358600,0.672147,0.099766,0.002715,0.162000,
1462358601,0.766119,0.114190,0.021720,0.017220,
1462358601,0.656684,0.103372,0.007240,0.017220,
1462358601,0.081900,0.121402,0.124890,0.022553,
1462358601,0.008199,0.109382,0.029865,0.016065,
1462358602,0.008199,0.088948,0.002718,0.020790,
1462358602,1.167777,0.103372,0.002718,0.105336,
1462358602,0.855576,0.122604,0.032580,0.017220,
1462358603,0.047372,0.126210,0.047060,0.040248,
1462358603,0.537665,0.109382,0.020815,0.114366,
1462358603,0.958014,0.131018,0.112220,0.017220,
1462358603,0.940816,0.141836,0.083260,0.017192,
1462358604,0.897744,0.116594,0.047060,0.017220,
1462358604,0.514539,0.133422,0.129415,0.017220,
1462358604,0.495114,0.106978,0.042535,0.017220,
1462358605,0.980628,0.103372,0.002715,0.017220,
1462358605,0.463080,0.099766,0.002718,0.017220,
1462358605,0.387289,0.105776,0.002718,0.017220,
1462358605,0.050050,0.106978,0.048870,0.035130,
1462358606,1.261855,0.149048,0.075852,0.159060,
1462358606,1.178653,0.118998,0.002718,0.017220,
1462358606,0.572862,0.106978,0.002718,0.017220,
1462358607,0.926885,0.105776,0.002718,0.017220,
1462358607,0.620840,0.104574,0.020815,0.017220,
1462358607,0.893256,0.108180,0.011778,0.017220,
1462358607,0.063770,0.125008,0.134845,0.034260,
1462358608,0.008199,0.090150,0.026245,0.015120,
1462358608,0.053244,0.097362,0.002718,0.025704,
1462358608,1.203003,0.129816,0.001812,0.122067,
1462358609,1.337655,0.139432,0.054300,0.017220,
1462358609,0.570400,0.131018,0.106790,0.017220,
1462358609,0.248160,0.105776,0.032580,0.090636,
1462358609,0.794300,0.135826,0.043440,0.055395,
1462358610,0.769832,0.132220,0.074046,0.017220,
1462358610,0.730504,0.128614,0.111315,0.017220,
1462358610,0.009110,0.098564,0.059730,0.061533,
1462358611,0.598650,0.118998,0.039820,0.161586,
1462358611,0.538587,0.103372,0.009955,0.017220,
1462358611,0.462060,0.106978,0.002715,0.017220,
1462358611,0.258780,0.105776,0.002718,0.017220,
1462358612,0.008217,0.146644,0.079464,0.085293,
1462358612,0.921496,0.146644,0.071337,0.133164,
1462358612,0.539049,0.117796,0.006335,0.017220,
1462358613,0.189772,0.102170,0.002715,0.017220,
1462358613,0.008199,0.094958,0.002718,0.063000,
1462358613,0.674016,0.114190,0.002715,0.151326,
1462358613,0.849585,0.092554,0.011765,0.017220,
1462358614,0.101121,0.123806,0.133035,0.024772,
1462358614,0.008199,0.104574,0.026245,0.016065,
1462358614,0.008199,0.087746,0.002718,0.017010,
1462358615,0.341292,0.109382,0.002715,0.142090,
1462358615,0.324972,0.114190,0.002715,0.017220,
1462358615,0.008199,0.087746,0.001810,0.011772,
1462358615,0.008199,0.088948,0.001810,0.013230,
1462358616,0.008199,0.090150,0.001810,0.016065,
1462358616,0.007288,0.087746,0.001810,0.015120,
1462358616,0.007288,0.088948,0.001812,0.014175,
1462358617,0.229432,0.099766,0.001810,0.113672,
1462358617,0.386688,0.115392,0.001810,0.017220,
1462358617,0.013665,0.099766,0.001810,0.025990,
1462358618,0.007288,0.087746,0.001812,0.014175,
1462358618,0.007288,0.087746,0.001810,0.011340,
1462358618,0.007288,0.087746,0.001810,0.011340,
1462358618,0.007288,0.087746,0.001812,0.015120,
1462358619,0.007288,0.096160,0.001810,0.034020,
1462358619,0.007288,0.088948,0.001810,0.018288,
1462358619,0.007288,0.088948,0.001810,0.014175,
1462358620,0.007288,0.087746,0.001812,0.014175,
1462358620,0.225138,0.097362,0.001810,0.079268,
1462358620,0.265176,0.091352,0.001812,0.028290,
1462358620,0.007288,0.088948,0.001810,0.016966,
1462358621,0.007288,0.087746,0.001810,0.009450,
1462358621,0.007288,0.088948,0.001810,0.013230,
1462358621,0.007288,0.086544,0.001810,0.016065,
1462358622,0.007288,0.093756,0.001812,0.015120,
1462358622,0.127568,0.096160,0.001812,0.110074,
1462358622,0.016398,0.088948,0.001812,0.021020,
1462358622,0.007288,0.087746,0.001810,0.014175,
1462358623,0.007288,0.088948,0.001812,0.014175,
1462358623,0.007288,0.094958,0.001812,0.021735,
1462358623,0.007288,0.090150,0.001810,0.009450,
1462358624,0.007288,0.088948,0.001810,0.015120,
1462358624,0.007288,0.115392,0.001810,0.054810,
1462358624,0.007288,0.091352,0.001810,0.017280,
1462358625,0.007288,0.087746,0.001812,0.013230,
1462358625,0.007288,0.088948,0.001812,0.014175,
1462358625,0.124754,0.091352,0.001812,0.071400,
1462358625,0.290550,0.100968,0.001812,0.041854,
1462358626,0.007288,0.088948,0.001812,0.017272,
1462358626,0.007288,0.090150,0.001810,0.011340,
1462358626,0.007288,0.088948,0.001812,0.012285,
1462358627,0.007288,0.090150,0.001810,0.013230,
1462358627,0.007288,0.088948,0.001810,0.022704,
1462358627,0.007288,0.099766,0.001810,0.116958,
1462358627,0.007288,0.088948,0.001812,0.016677,
1462358628,0.007288,0.088948,0.001812,0.014175,
1462358628,0.007288,0.088948,0.001810,0.017010,
1462358628,0.007288,0.088948,0.001812,0.014175,
1462358629,0.007288,0.088948,0.001810,0.008505,
1462358629,0.007288,0.088948,0.001812,0.015120,
1462358629,0.007288,0.100968,0.001812,0.073650,
1462358630,0.007288,0.087746,0.001812,0.014445,
1462358630,0.007288,0.090150,0.001810,0.014175,
1462358630,0.007288,0.088948,0.001810,0.014175,
1462358630,0.379456,0.099766,0.001812,0.094095,
1462358631,0.136344,0.091352,0.001812,0.018180,
1462358631,0.007288,0.088948,0.001812,0.014175,
1462358631,0.007288,0.088948,0.001810,0.012285,
1462358632,0.007288,0.086544,0.001810,0.009450,
1462358632,0.007288,0.088948,0.001812,0.013230,
1462358632,0.007288,0.088948,0.001810,0.013230,
1462358632,0.007288,0.097362,0.001810,0.092583,
1462358633,0.007288,0.090150,0.001812,0.020000,
1462358633,0.007288,0.088948,0.001812,0.012285,
1462358633,0.007288,0.088948,0.001810,0.013230,
1462358634,0.007288,0.088948,0.001812,0.013230,
1462358634,0.007288,0.087746,0.001810,0.014175,
1462358634,0.007288,0.090150,0.001810,0.008505,
1462358634,0.007288,0.116594,0.001812,0.083850,
1462358635,0.007288,0.090150,0.001810,0.092880,
1462358635,0.007288,0.090150,0.001812,0.013230,
1462358635,0.007288,0.090150,0.001810,0.015120,
1462358636,0.273394,0.099766,0.001812,0.097010,
1462358636,0.160944,0.087746,0.001810,0.015990,
1462358636,0.007288,0.087746,0.001810,0.014190,
1462358637,0.007288,0.088948,0.002715,0.014175,
1462358637,0.007288,0.088948,0.001812,0.011340,
1462358637,0.007288,0.090150,0.001812,0.011340,
1462358637,0.007288,0.088948,0.001812,0.014175,
1462358638,0.007288,0.100968,0.001812,0.096186,
1462358638,0.007288,0.090150,0.001812,0.014325,
1462358638,0.007288,0.087746,0.001812,0.014175,
1462358639,0.007288,0.088948,0.001812,0.013230,
1462358639,0.007288,0.090150,0.001810,0.013230,
1462358639,0.007288,0.088948,0.001810,0.013230,
1462358639,0.007288,0.090150,0.001812,0.009450,
1462358640,0.007288,0.106978,0.001810,0.120042,
1462358640,0.007288,0.100968,0.002718,0.079060,
1462358640,0.007288,0.090150,0.001810,0.013230,
1462358641,0.007288,0.088948,0.001812,0.015120,
1462358641,0.161236,0.097362,0.001810,0.103984,
1462358641,0.252306,0.094958,0.001810,0.017220,
1462358642,0.007288,0.090150,0.001812,0.014550,
1462358642,0.007288,0.088948,0.001812,0.014175,
1462358642,0.007288,0.088948,0.001812,0.011340,
1462358642,0.007288,0.088948,0.002718,0.013230,
1462358643,0.007288,0.088948,0.001812,0.014175,
1462358643,0.007288,0.097362,0.001812,0.088200,
1462358643,0.007288,0.090150,0.001812,0.016286,
1462358644,0.007288,0.090150,0.001812,0.014175,
1462358644,0.007288,0.091352,0.001810,0.015120,
1462358644,0.007288,0.090150,0.001812,0.013230,
1462358644,0.007288,0.088948,0.001810,0.013230,
1462358645,0.007288,0.091352,0.001812,0.008505,
1462358645,0.007296,0.128614,0.001810,0.154800,
1462358645,0.151209,0.088948,0.002718,0.039435,
1462358646,0.007288,0.090150,0.001812,0.014175,
1462358646,0.007288,0.091352,0.001810,0.015120,
1462358646,0.058880,0.099766,0.001810,0.090558,
1462358647,0.336720,0.092554,0.001810,0.030750,
1462358647,0.011843,0.090150,0.001812,0.014880,
1462358647,0.007288,0.088948,0.001812,0.013230,
1462358647,0.007288,0.088948,0.001812,0.009450,
1462358648,0.007288,0.090150,0.001810,0.013230,
1462358648,0.007288,0.088948,0.001810,0.014175,
1462358648,0.007288,0.096160,0.001810,0.094080,
1462358649,0.007288,0.091352,0.001810,0.015392,
1462358649,0.007288,0.090150,0.001810,0.015120,
1462358649,0.007288,0.088948,0.001812,0.014175,
1462358649,0.007288,0.090150,0.002718,0.014175,
1462358650,0.007288,0.088948,0.001810,0.013230,
1462358650,0.007288,0.090150,0.001812,0.011340,
1462358650,0.007288,0.100968,0.001810,0.128768,
1462358651,0.637440,0.122604,0.001810,0.082477,
1462358651,0.524020,0.110584,0.021720,0.036900,
1462358651,0.135975,0.123806,0.085785,0.162274,
1462358651,1.258700,0.121402,0.061540,0.017220,
1462358652,1.417570,0.163472,0.092106,0.017192,
1462358652,0.135488,0.131018,0.072240,0.029575,
1462358652,0.008199,0.098564,0.030770,0.016065,
1462358653,0.008199,0.090150,0.002715,0.019845,
1462358653,0.379200,0.098564,0.002715,0.092880,
1462358653,0.779625,0.117796,0.070590,0.017220,
1462358653,1.909188,0.153856,0.086880,0.017192,
1462358654,0.270760,0.135826,0.109505,0.066752,
1462358654,0.555246,0.145442,0.110410,0.117696,
1462358654,0.975912,0.128614,0.076755,0.017192,
1462358655,0.752248,0.121402,0.052490,0.017220,
1462358655,0.712044,0.137028,0.112220,0.017164,
1462358655,0.008199,0.100968,0.018100,0.103103,
1462358655,0.466570,0.116594,0.002715,0.152625,
1462358656,0.676170,0.104574,0.002718,0.017220,
1462358656,0.845982,0.106978,0.022625,0.017220,
1462358656,0.030063,0.132220,0.082173,0.099168,
1462358657,0.695130,0.125008,0.060635,0.118272,
1462358657,0.929894,0.121402,0.002718,0.017220,
1462358657,0.374073,0.094958,0.002715,0.020655,
1462358657,0.008199,0.110584,0.002718,0.160800,
1462358658,0.832495,0.105776,0.021720,0.044280,
1462358658,0.406770,0.117796,0.078735,0.018255,
1462358658,0.008199,0.091352,0.002718,0.014175,
1462358659,0.008199,0.094958,0.002715,0.016065,
1462358659,0.245340,0.120200,0.002718,0.118335,
1462358659,0.832795,0.133422,0.019910,0.017220,
1462358659,1.477680,0.147846,0.103170,0.017192,
1462358660,0.251075,0.114190,0.051585,0.054164,
1462358660,1.061280,0.132220,0.050680,0.049200,
1462358660,0.704970,0.140634,0.103170,0.017220,
1462358661,0.679700,0.140634,0.070590,0.017220,
1462358661,0.854828,0.122604,0.061540,0.017192,
1462358661,0.464724,0.133422,0.100455,0.048831,
1462358661,0.008199,0.109382,0.009060,0.123933,
1462358662,0.711984,0.111786,0.002718,0.017220,
1462358662,0.535724,0.105776,0.027150,0.017220,
1462358662,0.081079,0.115392,0.078561,0.173046,
1462358663,0.972052,0.139432,0.057015,0.020910,
1462358663,0.672966,0.110584,0.002718,0.017220,
1462358663,1.366596,0.114190,0.002718,0.017192,
1462358663,1.878870,0.118998,0.007240,0.017192,
1462358664,1.083665,0.118998,0.016290,0.017220,
1462358664,0.320112,0.118998,0.097848,0.032368,
1462358664,0.008199,0.117796,0.066970,0.022728,
1462358665,0.008199,0.090150,0.002718,0.012285,
1462358665,0.008199,0.092554,0.002718,0.068376,
1462358665,1.185080,0.116594,0.002718,0.040590,
1462358665,0.784203,0.134624,0.073305,0.017220,
1462358666,0.737960,0.109382,0.037105,0.017220,
1462358666,0.909216,0.132220,0.102265,0.017220,
1462358666,0.852348,0.133422,0.088494,0.017220,
1462358667,0.684285,0.118998,0.044345,0.017220,
1462358667,0.942115,0.134624,0.134845,0.017220,
1462358667,0.269360,0.102170,0.030770,0.034365,
1462358667,0.480312,0.118998,0.038915,0.139347,
1462358668,0.643524,0.112988,0.002718,0.017220,
1462358668,0.563580,0.104574,0.002718,0.017220,
1462358668,0.175630,0.116594,0.060635,0.044070,
1462358669,0.257400,0.146644,0.075852,0.185280,
1462358669,0.504900,0.102170,0.002718,0.017220,
1462358669,0.069236,0.096160,0.002715,0.052920,
1462358669,0.431660,0.116594,0.002715,0.154240,
1462358670,0.545689,0.100968,0.020815,0.017220,
1462358670,0.565964,0.126210,0.077830,0.017220,
1462358670,0.065592,0.108180,0.087785,0.028768,
1462358671,0.008199,0.090150,0.002715,0.014175,
1462358671,0.008199,0.103372,0.002718,0.052000,
1462358671,0.878845,0.120200,0.002718,0.068936,
1462358671,0.984354,0.145442,0.085975,0.017192,
1462358672,1.058357,0.123806,0.092310,0.017192,
1462358672,0.078260,0.108180,0.027150,0.106578,
1462358672,1.483130,0.133422,0.097740,0.017192,
1462358673,0.771776,0.133422,0.065160,0.017220,
1462358673,0.785358,0.126210,0.128510,0.017220,
1462358673,0.336383,0.132220,0.053395,0.016842,
1462358673,0.255680,0.098564,0.028055,0.146500,
1462358674,0.840316,0.116594,0.002715,0.017220,
1462358674,0.450282,0.100968,0.002718,0.017220,
1462358674,0.220644,0.102170,0.047060,0.028900,
1462358675,0.016524,0.128614,0.077658,0.202680,
1462358675,1.325388,0.145442,0.039820,0.017220,
1462358675,0.823140,0.110584,0.002715,0.017220,
1462358675,0.318450,0.100968,0.002718,0.020332,
1462358676,0.317117,0.106978,0.002715,0.151168,
1462358676,0.965350,0.105776,0.071574,0.017220,
1462358676,0.100100,0.131018,0.081450,0.031496,
1462358677,0.008199,0.090150,0.002715,0.015120,
1462358677,0.008199,0.090150,0.002715,0.036556,
1462358677,0.715715,0.106978,0.002715,0.086170,
1462358677,0.839368,0.129816,0.067875,0.017220,
1462358678,1.180495,0.149048,0.100455,0.017192,
1462358678,0.103712,0.116594,0.035295,0.094869,
1462358678,0.537300,0.111786,0.053395,0.040590,
1462358679,0.945504,0.147846,0.106790,0.017192,
1462358679,1.037342,0.133422,0.067875,0.017220,
1462358679,0.902499,0.123806,0.076020,0.017220,
1462358679,0.008199,0.102170,0.002718,0.141980,
1462358680,0.667760,0.120200,0.002715,0.071398,
1462358680,0.594700,0.108180,0.002718,0.017220,
1462358680,0.516655,0.103372,0.037105,0.017220,
1462358681,0.049140,0.139432,0.073143,0.149820,
1462358681,1.312473,0.122604,0.048870,0.017192,
1462358681,1.276819,0.106978,0.002718,0.017192,
1462358681,0.125440,0.096160,0.002718,0.049544,
1462358682,0.610700,0.112988,0.004530,0.122067,
1462358682,1.232019,0.102170,0.019910,0.017192,
1462358682,0.927810,0.123806,0.103170,0.017192,
1462358683,0.061948,0.103372,0.058825,0.026487,
1462358683,0.008199,0.099766,0.002715,0.037720,
1462358683,0.424320,0.122604,0.002718,0.130698,
1462358683,0.789291,0.138230,0.055205,0.017220,
1462358684,1.092834,0.135826,0.104980,0.017192,
1462358684,0.129861,0.112988,0.036200,0.080150,
1462358684,0.556640,0.128614,0.066970,0.062781,
1462358685,0.843136,0.128614,0.096835,0.017220,
1462358685,1.112541,0.145442,0.066970,0.017220,
1462358685,0.939675,0.134624,0.015385,0.017192,
1462358685,1.223200,0.126210,0.080545,0.017220,
1462358686,0.135590,0.127412,0.088690,0.061950,
1462358686,0.135926,0.122604,0.002718,0.179056,
1462358686,0.452094,0.103372,0.014480,0.017220,
1462358687,0.500226,0.118998,0.079464,0.029520,
1462358687,0.008199,0.126210,0.071337,0.164688,
1462358687,1.413352,0.123806,0.002718,0.017192,
1462358687,1.102890,0.110584,0.002718,0.017220,
1462358688,0.119860,0.091352,0.002715,0.157560,
1462358688,0.489328,0.116594,0.020815,0.081312,
1462358688,0.533634,0.105776,0.002718,0.017220,
1462358689,0.768300,0.098564,0.080545,0.017220,
1462358689,0.142135,0.132220,0.090500,0.032800,
1462358689,0.008199,0.096160,0.005436,0.009450,
1462358689,1.185392,0.115392,0.011778,0.017192,
1462358690,1.022760,0.141836,0.111315,0.017192,
1462358690,0.593281,0.132220,0.049775,0.021816,
1462358690,0.092300,0.120200,0.027150,0.125496,
1462358691,0.828945,0.125008,0.102265,0.017220,
1462358691,1.292988,0.140634,0.084165,0.017192,
1462358691,0.676235,0.127412,0.054300,0.017220,
1462358691,1.004250,0.139432,0.116874,0.017220,
1462358692,0.165754,0.105776,0.035295,0.081650,
1462358692,0.008235,0.114190,0.049775,0.174048,
